combination,consumption
2,0.6219511200000001
2,0.5899068000000001
2,0.5971896000000001
2,0.59573304
2,0.6190380000000001
2,0.6889528800000001
2,0.6962356800000001
2,0.5899068000000001
2,0.6030158400000001
2,0.6059289600000001
2,0.58845024
2,0.6059289600000001
2,0.5942764800000001
2,0.60155928
2,0.59573304
2,0.5767977600000002
2,0.6845832000000001
2,0.5724280800000001
2,0.58408056
2,0.5797108800000002
2,0.58116744
2,0.5826240000000001
2,0.5869936800000001
2,0.5826240000000001
2,0.5928199200000001
2,0.61178112
2,0.5656089599999999
2,0.6276528
2,0.5699375999999999
2,0.5641660800000001
4,8.023932
4,7.835133600000001
4,7.848619199999999
4,7.848619199999999
4,8.09136
4,7.7946767999999995
4,7.862104799999999
4,7.848619199999999
4,7.875590399999999
4,7.862104799999999
4,7.7946767999999995
4,7.821648000000001
4,7.862104799999999
4,7.848619199999999
4,7.862104799999999
4,7.835133600000001
4,7.848619199999999
4,7.8081624000000005
4,7.969989600000001
4,7.875590399999999
4,7.889075999999999
4,7.8081624000000005
4,7.8081624000000005
4,7.821648000000001
4,7.835133600000001
4,7.875590399999999
4,7.848619199999999
4,7.848619199999999
4,7.862104799999999
4,7.821648000000001
1,1.15059204
1,1.0575845999999998
1,1.2916033199999999
1,1.34560764
1,0.7049592
1,0.5916887999999999
1,0.9344808000000001
1,1.2400128
1,1.0343376
1,1.1207808
1,1.0253952
1,1.08054
1,1.1088575999999999
1,0.8629416
1,1.1490984
1,0.7422192
1,0.9359711999999998
1,1.1712178800000002
1,1.07941572
1,1.0646089200000002
1,1.0024203600000001
1,1.1638144800000003
1,0.8661978000000001
1,1.1549304
1,1.1401236000000001
1,1.1327202
1,1.1949087600000001
1,1.2926336400000003
1,1.1253168000000002
1,1.1356815600000003
3,0.40055472000000003
3,0.39337632
3,0.39911904
3,0.38476224000000003
3,0.39194064
3,0.3804552
3,0.38906927999999996
3,0.38619792000000003
3,0.394812
3,0.39768336
3,0.40342608
3,0.39050495999999996
3,0.55704384
3,0.39624768
3,0.39050495999999996
3,0.41060448000000005
3,0.40486176
3,0.394812
3,0.39050495999999996
3,0.39768336
3,0.38619792000000003
3,0.38763359999999997
3,0.44649648000000003
3,0.39624768
3,0.39050495999999996
3,0.39911904
3,0.38476224000000003
3,0.38906927999999996
3,0.3804552
3,0.38332656000000004
